Identifiers,Set Identifiers,Name,Color,Pitch,Cost,Power,Defense,Life,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,CC Legal,Silver Age Legal,LL Legal,Rarity,Foiling,Art Variations,Artists,Expansion Slot,Flavor Text,Identifier,Image URL,TCGPlayer Product Id,TCGPlayer Url,Rarity 2,Foiling 2,Art Variations 2,Artists 2,Expansion Slot 2,Flavor Text 2,Identifier 2,Image URL 2,TCGPlayer Product Id 2,TCGPlayer Url 2,Rarity 3,Foiling 3,Art Variations 3,Artists 3,Expansion Slot 3,Flavor Text 3,Identifier 3,Image URL 3,Rarity 4,Foiling 4,Art Variations 4,Artists 4,Expansion Slot 4,Flavor Text 4,Identifier 4,Image URL 4,Rarity 5,Foiling 5,Art Variations 5,Artists 5,Expansion Slot 5,Flavor Text 5,Identifier 5,Image URL 5,Rarity 6,Foiling 6,Art Variations 6,Artists 6,Expansion Slot 6,Flavor Text 6,Identifier 6,Image URL 6
SAT017,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT017,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT017.webp,,,,,,,,,SAT017,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT017.webp,,,,,,,,,SAT017,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT017.webp,,,,,,,SAT017,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT017.webp,,,,,,,SAT017,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT017.webp,,,,,,,SAT017,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT017.webp
SAT018,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT018.webp,,,,,,,,,SAT018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT018.webp,,,,,,,,,SAT018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT018.webp,,,,,,,SAT018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT018.webp,,,,,,,SAT018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT018.webp,,,,,,,SAT018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT018.webp
SAT019,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT019.webp,,,,,,,,,SAT019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT019.webp,,,,,,,,,SAT019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT019.webp,,,,,,,SAT019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT019.webp,,,,,,,SAT019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT019.webp,,,,,,,SAT019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT019.webp
SAT020,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT020.webp,,,,,,,,,SAT020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT020.webp,,,,,,,,,SAT020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT020.webp,,,,,,,SAT020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT020.webp,,,,,,,SAT020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT020.webp,,,,,,,SAT020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT020.webp
SAT021,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT021.webp,,,,,,,,,SAT021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT021.webp,,,,,,,,,SAT021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT021.webp,,,,,,,SAT021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT021.webp,,,,,,,SAT021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT021.webp,,,,,,,SAT021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT021.webp
SAT022,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT022.webp,,,,,,,,,SAT022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT022.webp,,,,,,,,,SAT022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT022.webp,,,,,,,SAT022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT022.webp,,,,,,,SAT022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT022.webp,,,,,,,SAT022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT022.webp
SAT023,SAT,Figment of Hope,Yellow,2,4,,,,,,"Light, Illusionist, Instant, Figment",,Unlimited,,,,,,**Unlimited**,Light Illusionist Instant - Figment,,,,,R,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp,,,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp,,,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp
SAT023,SAT,"Suraya, Archangel of Endless Hope",,,,4,,4,,,"Light, Angel, Ally",,Ward 4,,,,,,"When this is awakened, gain 1{h}.

**Once per Turn Action** - {r}{r}: **Attack**

**Ward 4**",Light Illusionist Instant - Figment,,,,,R,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023_BACK.webp,,,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp,,,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp,,,,MJ Fetesio,,,SAT023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT023.webp
SAT024,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT024.webp,,,,,,,,,SAT024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT024.webp,,,,,,,,,SAT024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT024.webp,,,,,,,SAT024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT024.webp,,,,,,,SAT024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT024.webp,,,,,,,SAT024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT024.webp
SAT025,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT025.webp,,,,,,,,,SAT025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT025.webp,,,,,,,,,SAT025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT025.webp,,,,,,,SAT025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT025.webp,,,,,,,SAT025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT025.webp,,,,,,,SAT025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT025.webp
SAT026,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT026.webp,,,,,,,,,SAT026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT026.webp,,,,,,,,,SAT026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT026.webp,,,,,,,SAT026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT026.webp,,,,,,,SAT026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT026.webp,,,,,,,SAT026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT026.webp
SAT027,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT027.webp,,,,,,,,,SAT027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT027.webp,,,,,,,,,SAT027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT027.webp,,,,,,,SAT027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT027.webp,,,,,,,SAT027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT027.webp,,,,,,,SAT027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT027.webp
SAT028,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT028.webp,,,,,,,,,SAT028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT028.webp,,,,,,,,,SAT028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT028.webp,,,,,,,SAT028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT028.webp,,,,,,,SAT028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT028.webp,,,,,,,SAT028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT028.webp
SAT029,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT029,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT029.webp,,,,,,,,,SAT029,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT029.webp,,,,,,,,,SAT029,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT029.webp,,,,,,,SAT029,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT029.webp,,,,,,,SAT029,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT029.webp,,,,,,,SAT029,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT029.webp
SAT030,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT030,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT030.webp,,,,,,,,,SAT030,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT030.webp,,,,,,,,,SAT030,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT030.webp,,,,,,,SAT030,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT030.webp,,,,,,,SAT030,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT030.webp,,,,,,,SAT030,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT030.webp
SAT031,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAT031,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT031.webp,,,,,,,,,SAT031,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT031.webp,,,,,,,,,SAT031,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT031.webp,,,,,,,SAT031,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT031.webp,,,,,,,SAT031,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT031.webp,,,,,,,SAT031,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAT031.webp
SBW001,SBW,"Viserai, Between Worlds",,,,,,20,4,,"Shadow, Runeblade, Hero, Young",,Traverse,,,,,,"Whenever you create 1 or more Runechants, banish the top card of your deck. Then if you've created 3 or more Runechants this turn, **traverse**.",Shadow Runeblade Hero - Young,,No,,No,R,,,Nathaniel Himawan,,,SBW001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW001.webp,,,,,,Nathaniel Himawan,,,SBW001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW001.webp,,,,,,Nathaniel Himawan,,,SBW001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW001.webp,,,,Nathaniel Himawan,,,SBW001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW001.webp,,,,Nathaniel Himawan,,,SBW001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW001.webp,,,,Nathaniel Himawan,,,SBW001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW001.webp
SBW001,SBW,"Viserai, Usurper",,,,,,*,4,,"Shadow, Runeblade, Hero, Demon",,Traverse,,,Go again,,,"The first attack action card with blood debt you play each turn gets **go again**.

At the beginning of each end phase, if you've created or activated a Gate to i'Arathael this turn, you may **traverse**.",Shadow Runeblade Hero - Demon,,,,,R,,,Nathaniel Himawan,,,SBW001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW001_BACK.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBW002,SBW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBW002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW002.webp,,,,,,,,,SBW002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW002.webp,,,,,,,,,SBW002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW002.webp,,,,,,,SBW002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW002.webp,,,,,,,SBW002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW002.webp,,,,,,,SBW002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW002.webp
SBW003,SBW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBW003,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW003.webp,,,,,,,,,SBW003,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW003.webp,,,,,,,,,SBW003,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW003.webp,,,,,,,SBW003,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW003.webp,,,,,,,SBW003,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW003.webp,,,,,,,SBW003,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBW003.webp
